command_address,response_address,command_memory,response_memory,command_memory_count,response_memory_count,comm_read_function,comm_write_fun,resp_read_fun,resp_write_fun,sub_function,command_length,resp_length,gain,reset,deadband,cycletime,rate,setpoint,control_mode,control_scheme,pump,solenoid,crc_rate,measurement,time,result
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.287356317,1.020997919,0
4,4,183,233,9,18,1,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.287356317,1.16361141,6
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.275862068,1.033004704,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.264367819,1.272052368,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.275862068,1.053145298,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.275862068,1.007769193,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.298850566,1.217077158,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.264367819,1.101844048,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.25287357,1.048949511,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.287356317,1.08873259,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.264367819,1.13791117,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.275862068,1.049260793,0
4,4,183,233,9,18,15,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.275862068,1.15222549,6
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.264367819,1.199355984,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.275862068,1.253694585,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.298850566,1.277661502,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.287356317,1.097475225,0
4,4,183,233,9,18,14,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.241379306,1.248334861,6
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.264367819,1.256122765,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.287356317,1.166378061,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.264367819,1.229361434,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.264367819,1.231355641,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.287356317,1.073518388,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.275862068,1.26374527,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.264367819,1.299944332,6
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.287356317,1.146190309,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.275862068,1.253577614,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.25287357,1.122925518,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.264367819,1.112495763,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.264367819,1.209641498,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.264367819,1.06220239,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.275862068,1.115592324,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.275862068,1.25283517,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.25287357,1.254357768,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.25287357,1.295211041,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.264367819,1.177736421,0
4,4,183,233,9,18,18,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.25287357,1.248716466,6
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.275862068,1.023473898,0
4,4,183,233,9,18,1,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.298850566,1.172017845,6
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.275862068,1.249839411,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.275862068,1.25495178,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.275862068,1.250081909,6
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.287356317,1.098751896,0
4,4,183,233,9,18,7,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.264367819,1.102121618,6
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.275862068,1.213906428,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.287356317,1.023407438,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.287356317,1.083638139,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.275862068,1.114446034,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.275862068,1.164800984,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.287356317,1.197314577,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.287356317,1.286041844,0
4,4,183,233,9,18,5,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.298850566,1.293289622,6
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.287356317,1.130242633,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.298850566,1.240001459,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.25287357,1.222802423,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.275862068,1.223761731,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.275862068,1.181770709,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.275862068,1.22785405,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.275862068,1.172535308,0
4,4,183,233,9,18,12,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.287356317,1.120099288,6
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.275862068,1.134806119,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.264367819,1.261378775,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.275862068,1.166425818,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.275862068,1.254796234,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.264367819,1.080786389,0
4,4,183,233,9,18,6,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.275862068,1.152399364,6
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.275862068,1.021818371,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.057471264,1.022586309,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.068965517,1.045451294,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.068965517,1.279642754,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.068965517,1.178735166,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.068965517,1.092050165,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.057471264,1.225898199,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.068965517,1.267415423,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.068965517,1.119669266,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.057471264,1.264728118,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.045977011,1.253096044,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.057471264,1.151429177,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.045977011,1.244040461,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.057471264,1.239013456,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.057471264,1.18778088,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.034482758,1.235417926,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.068965517,1.097543275,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.057471264,1.147384046,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.057471264,1.114423382,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.034482758,1.264861396,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.057471264,1.021366191,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.068965517,1.263422316,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.080459766,1.119235942,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.068965517,1.168157993,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.068965517,1.183980282,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.068965517,1.276788492,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.057471264,1.23565765,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.045977011,1.042204547,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.091954023,1.227315726,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.045977011,1.105273439,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.068965517,1.221166784,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.068965517,1.152168957,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.103448272,1.044470244,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.091954023,1.01972633,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.091954023,1.274588648,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.068965517,1.257795067,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.114942528,1.120511554,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.068965517,1.257447261,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.091954023,1.06937452,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.103448272,1.266250737,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.103448272,1.035377477,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.103448272,1.052893126,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.080459766,1.215412831,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.103448272,1.294694099,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.103448272,1.275339761,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.103448272,1.104422502,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.091954023,1.256003605,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.091954023,1.154788682,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.091954023,1.001122591,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.080459766,1.01806767,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.080459766,1.258765282,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.103448272,1.16199293,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.091954023,1.026944752,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.126436785,1.297538581,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.091954023,1.077583868,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.103448272,1.209387553,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.091954023,1.00777394,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.103448272,1.077818945,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.103448272,1.030262647,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.126436785,1.016684988,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.126436785,1.001881817,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.126436785,1.044636809,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,1,1,0,0.49425289,1.227097106,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,0,0,2.620689631,1.140410797,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,0,0,4.482758999,1.21034132,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,0,0,6.310344696,1.286763427,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,0,0,8.045977592,1.254928068,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,0,0,9.735631943,1.093130191,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,0,0,11.42528725,1.094205979,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,0,0,13.06896496,1.222574777,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,0,0,14.67816067,1.086246693,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,0,0,15.59770107,1.0160076,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,1,0,16.29884911,1.073597721,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,1,0,15.66666698,1.17900764,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,0,0,16.14942551,1.289690196,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,1,0,16.08045959,1.114402866,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,1,0,15.62068939,1.135757522,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,1,0,15.24137974,1.107554925,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,1,0,14.91954041,1.088254206,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,1,0,14.59770012,1.054700838,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,0,0,15.66666698,1.084069779,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,1,0,15.8850584,1.168325789,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,1,0,16.10344887,1.235812755,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,1,0,14.82758713,1.098744104,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,1,0,14.3103447,1.204525904,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,0,0,15.36781597,1.191529551,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,1,0,15.75862026,1.223139633,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,1,0,15.05747128,1.149947353,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,1,0,14.4942522,1.020541496,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,0,0,14.63218307,1.00049553,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,1,0,16.08045959,1.01301286,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,1,0,15.47126484,1.196736855,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,1,0,14.73563194,1.056589096,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.236711486,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,0,0,15.29885101,1.023435075,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,1,0,15.36781597,1.020451584,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,1,0,14.63218307,1.148893925,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,0,0,15.29885101,1.01346769,0
4,4,183,233,9,18,3,10,3,10,4,41,19,115,0.2,0.5,1,0,20,2,1,1,1,0,14.13793087,1.208141051,5
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,0,0,15.32183838,1.010669575,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,1,0,15.3448267,1.042900623,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,1,0,15.02298832,1.228324616,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,0,0,14.33333302,1.009231041,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,0,0,15.58620644,1.255721412,0
4,4,183,233,9,18,3,10,3,10,4,41,19,115,0.2,0.5,1,0,20,2,1,1,1,0,15.27586269,1.037469629,5
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,1,0,14.51724148,1.172632705,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,0,0,15.41379261,1.236129428,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,1,0,15.52873516,1.040597931,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,1,0,14.70114899,1.26726965,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,0,0,15.10344887,1.211547207,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,1,0,15.78160954,1.132173402,0
4,4,183,233,9,18,3,10,3,10,4,41,19,115,0.2,0.5,1,0,20,2,1,1,0,0,14.33333302,1.187434667,5
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,0,0,15.72413731,1.031197651,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,1,0,15.10344887,1.208069608,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,0,0,14.34482765,1.192042715,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,0,0,15.55172348,1.036803151,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,1,0,15.25287342,1.275983807,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,1,0,14.44827652,1.268909569,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,0,0,15.41379261,1.250857031,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,1,0,15.42528725,1.258082814,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,1,0,14.64367771,1.13507151,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,1,0,15.98850632,1.027436608,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,1,0,14.89655209,1.112108847,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,1,0,14.12643623,1.195791696,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,0,0,15.06896591,1.205356495,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,0,0,16.17241287,1.011234034,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,1,0,15.28735638,1.200591806,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,1,0,14.37931061,1.276066773,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,0,0,14.29885006,1.021259953,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,0,0,15.49425316,1.15613263,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,1,0,14.78160954,1.011068072,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,1,0,16.34482765,1.298650102,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,1,0,15.16092014,1.201144638,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,1,0,15.59770107,1.000728768,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,1,0,14.57471275,1.126222958,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,0,0,14.57471275,1.282615317,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,0,0,14.3103447,1.230928677,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,0,0,15.51724052,1.035559997,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,1,0,15.65517235,1.169209809,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,1,0,15.95402336,1.11910719,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,0,0,15.98850632,1.17790804,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,13.95402241,1.126936176,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,13.95402241,1.127976991,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,13.97701168,1.29970914,0
